ds,y
2019-06-26 00:00:00,15.939033217289207
2019-06-27 00:00:00,16.214788739039115
2019-06-28 00:00:00,16.242965467305396
2019-06-29 00:00:00,17.833471643286522
2019-06-30 00:00:00,17.37778444257298
2019-07-01 00:00:00,16.562533425980376
2019-07-02 00:00:00,16.400000942778245
2019-07-03 00:00:00,16.601319091252194
2019-07-04 00:00:00,16.921630996400133
2019-07-05 00:00:00,16.98868438237728
2019-07-06 00:00:00,18.609442703642735
2019-07-07 00:00:00,18.172588710337223
2019-07-08 00:00:00,17.36221963763903
2019-07-09 00:00:00,17.18845331205718
2019-07-10 00:00:00,17.360721070940894
2019-07-11 00:00:00,17.63301180878814
2019-07-12 00:00:00,17.632532057917125
2019-07-13 00:00:00,19.166364777257773
2019-07-14 00:00:00,18.62399970334014
2019-07-15 00:00:00,17.691033072981142
2019-07-16 00:00:00,17.37975532402653
2019-07-17 00:00:00,17.402402709314288
2019-07-18 00:00:00,17.516337910514856
2019-07-19 00:00:00,17.35262605335693
2019-07-20 00:00:00,18.722590975926494
2019-07-21 00:00:00,18.020227408199293
2019-07-22 00:00:00,16.935770223906335
2019-07-23 00:00:00,16.48614317411934
2019-07-24 00:00:00,16.388067180613877
2019-07-25 00:00:00,16.403097635212845
2019-07-26 00:00:00,16.16606155122379
2019-07-27 00:00:00,17.49148381263766
2019-07-28 00:00:00,16.775882386651542
2019-07-29 00:00:00,15.711237549531294
2019-07-30 00:00:00,15.315360981785089
2019-07-31 00:00:00,15.304947703112138
2019-08-01 00:00:00,15.440582534819821
2019-08-02 00:00:00,15.355173448786157
2019-08-03 00:00:00,16.860401775791743
2019-08-04 00:00:00,16.349069046590195
2019-08-05 00:00:00,15.508644594261806
2019-08-06 00:00:00,15.35173803862432
2019-08-07 00:00:00,15.589277113691459
2019-08-08 00:00:00,15.975659305996391
2019-08-09 00:00:00,16.137345817779767
2019-08-10 00:00:00,17.87948346307192
2019-08-11 00:00:00,17.588429507163937
2019-08-12 00:00:00,16.945478552670963
2019-08-13 00:00:00,16.957510449368087
2019-08-14 00:00:00,17.33033457696903
2019-08-15 00:00:00,17.81399403925259
2019-08-16 00:00:00,18.031493683079965
2019-08-17 00:00:00,19.78553341814499
2019-08-18 00:00:00,19.461118310280355
2019-08-19 00:00:00,18.739341719076464
2019-08-20 00:00:00,18.628058420702168
2019-08-21 00:00:00,18.83522189383259
2019-08-22 00:00:00,19.114149044530436
2019-08-23 00:00:00,19.09217694838665
2019-08-24 00:00:00,20.577294668367557
2019-08-25 00:00:00,19.960624086472436
2019-08-26 00:00:00,18.93004930588303
2019-08-27 00:00:00,18.500715585253783
2019-08-28 00:00:00,18.388176630057046
2019-08-29 00:00:00,18.35345866321932
2019-08-30 00:00:00,18.031511355616995
2019-08-31 00:00:00,19.237634379071043
2019-09-01 00:00:00,18.369759264066722
2019-09-02 00:00:00,17.12189173907064
2019-09-03 00:00:00,16.51444084740126
2019-09-04 00:00:00,16.267218560118454
2019-09-05 00:00:00,16.14438261667424
2019-09-06 00:00:00,15.782796271655254
2019-09-07 00:00:00,16.998396488188796
2019-09-08 00:00:00,16.18845213316623
2019-09-09 00:00:00,15.045018259025074
2019-09-10 00:00:00,14.58531267846568
2019-09-11 00:00:00,14.524797459259212
2019-09-12 00:00:00,14.622236002385744
2019-09-13 00:00:00,14.508196388900803
2019-09-14 00:00:00,15.991588698120637
2019-09-15 00:00:00,15.462113273445823
2019-09-16 00:00:00,14.603920826783622
2019-09-17 00:00:00,14.426204923398835
2019-09-18 00:00:00,14.636503497406588
2019-09-19 00:00:00,14.985973940005039
2019-09-20 00:00:00,15.098106353461239
2019-09-21 00:00:00,16.775456782955906
2019-09-22 00:00:00,16.40227188197643
2019-09-23 00:00:00,15.658300909643774
2019-09-24 00:00:00,15.549511281111165
2019-09-25 00:00:00,15.781480797520155
2019-09-26 00:00:00,16.104728473656998
2019-09-27 00:00:00,16.143446909833333
2019-09-28 00:00:00,17.70221740070295
2019-09-29 00:00:00,17.16857966538695
2019-09-30 00:00:00,16.22675356474104
2019-10-01 00:00:00,15.888231494311574
2019-10-02 00:00:00,15.865017979373475
2019-10-03 00:00:00,15.914782628279529
2019-10-04 00:00:00,15.669394348298706
2019-10-05 00:00:00,16.94142355476575
2019-10-06 00:00:00,16.126490219948423
2019-10-07 00:00:00,14.916761345012535
2019-10-08 00:00:00,14.331322840093359
2019-10-09 00:00:00,14.089208535611979
2019-10-10 00:00:00,13.954358401383045
2019-10-11 00:00:00,13.563979353106008
2019-10-12 00:00:00,14.73490025105247
2019-10-13 00:00:00,13.865803070742588
2019-10-14 00:00:00,12.650637103367057
2019-10-15 00:00:00,12.108943492607017
2019-10-16 00:00:00,11.958874132997396
2019-10-17 00:00:00,11.962177251494897
2019-10-18 00:00:00,11.75262223254257
2019-10-19 00:00:00,13.142453431017074
2019-10-20 00:00:00,12.52475210438402
2019-10-21 00:00:00,11.5870095667441
2019-10-22 00:00:00,11.341634317093877
2019-10-23 00:00:00,11.499171944071232
2019-10-24 00:00:00,11.813504386854358
2019-10-25 00:00:00,11.910495016197999
2019-10-26 00:00:00,13.5946630042285
2019-10-27 00:00:00,13.25175983895085
2019-10-28 00:00:00,12.562544991425373
2019-10-29 00:00:00,12.533477748402477
2019-10-30 00:00:00,12.870098793224237
2019-10-31 00:00:00,13.322363564382597
2019-11-01 00:00:00,13.513390105393297
2019-11-02 00:00:00,15.246202030892409
2019-11-03 00:00:00,14.906337609168654
2019-11-04 00:00:00,14.175621153460657
2019-11-05 00:00:00,14.062813981940208
2019-11-06 00:00:00,14.276919830480885
2019-11-07 00:00:00,14.57240906468447
2019-11-08 00:00:00,14.577827669133786
2019-11-09 00:00:00,16.10237575524961
2019-11-10 00:00:00,15.538331436212118
2019-11-11 00:00:00,14.574621700325245
2019-11-12 00:00:00,14.227263414199756
2019-11-13 00:00:00,14.212455473102604
2019-11-14 00:00:00,14.291592661798955
2019-11-15 00:00:00,14.099673323776274
2019-11-16 00:00:00,15.45169142557296
2019-11-17 00:00:00,14.744894266019152
2019-11-18 00:00:00,13.672212262299151
2019-11-19 00:00:00,13.252588005089857
2019-11-20 00:00:00,13.203988803706903
2019-11-21 00:00:00,13.288375538372224
2019-11-22 00:00:00,13.140101156572161
2019-11-23 00:00:00,14.5723295892989
2019-11-24 00:00:00,13.979355471167281
2019-11-25 00:00:00,13.05012920157894
2019-11-26 00:00:00,12.798711671437918
2019-11-27 00:00:00,12.937439119575112
2019-11-28 00:00:00,13.22206640050524
2019-11-29 00:00:00,13.280356818789995
2019-11-30 00:00:00,14.918703629584545
2019-12-01 00:00:00,14.524657584497632
2019-12-02 00:00:00,13.780658902015626
2019-12-03 00:00:00,13.694691855989145
2019-12-04 00:00:00,13.973636521575518
2019-12-05 00:00:00,14.36858041485165
2019-12-06 00:00:00,14.503553177843862
2019-12-07 00:00:00,16.182265093116513
2019-12-08 00:00:00,15.790720306447486
2019-12-09 00:00:00,15.011000553773432
2019-12-10 00:00:00,14.851935996469827
2019-12-11 00:00:00,15.022437155799217
2019-12-12 00:00:00,15.276751192010682
2019-12-13 00:00:00,15.243107232786134
2019-12-14 00:00:00,16.73033408784579
2019-12-15 00:00:00,16.130324706852857
2019-12-16 00:00:00,15.13164748111151
2019-12-17 00:00:00,14.750025998443231
2019-12-18 00:00:00,14.70146680347965
2019-12-19 00:00:00,14.747304364823158
2019-12-20 00:00:00,14.522634131591637
2019-12-21 00:00:00,15.842723236090047
2019-12-22 00:00:00,15.10527928105121
2019-12-23 00:00:00,14.00388307737099
2019-12-24 00:00:00,13.55831222360216
2019-12-25 00:00:00,13.48753972317219
2019-12-26 00:00:00,13.554680711076294
2019-12-27 00:00:00,13.395361155592969
2019-12-28 00:00:00,14.824100099946754
2019-12-29 00:00:00,14.236586855883003
2019-12-30 00:00:00,13.323158924282776
2019-12-31 00:00:00,13.099206379846715
